"StartDevice","EndDevice"
"sn6-0100-0001-01sw","sn6-0100-0002-01sw"
"ibr01.ch4","ibr03.dsm05"
"ibr04.bn6","icr04.bn6"
"ibr01.sn6","icr02.sn6"
"hel01-0100-0001-01sw","hel01-0100-0002-01sw"
"ibr02.cpq20","ibr02.sao30"
"icr08.ams06","ibr06.ams06"
"ibr02.jga20","rwa03.jga20"
"ibr01.tyo30","ibr01.tyo31"
"nyc30-0100-0001-01sw","lon22-0100-0001-01sw"
"bod30-0100-0001-01sw","par21-0100-0001-01sw"
"ibr01.tyo79","ibr02.tyo79"
"ibr01.fra23","ibr01.par21"
"ier03.sg1","icr01.sg3"
"ibr01.dub07","icr02.dub07"
"ibr04.bl7","ibr04.bn6"
"ibr04.mwh01","ibr02.pdx30"
"lon22-0100-0001-01sw","nyc30-0100-0001-01sw"
"cle30-0100-0001-01sw","yto30-0100-0001-01sw"
"dsm05-0100-0001-01sw","icr02.dsm05"
"by21-0100-0001-01sw","syd03-0100-0001-01sw"
"ibr01.bio70","ibr02.bio70"
"ch4-0100-0002-01sw","cle30-0100-0002-01sw"
"ibr01.gva20","icr01.gva20"
"ibr02.phx70","rwa04.phx70"
"sel21-0100-0002-01sw","icr02.sel21"
"ibr01.ber20","ibr01.fra21"
"ibr02.sel20","icr01.sel20"
"lax30-0100-0001-01sw","syd23-0100-0001-01sw"
"dsm05-0100-0001-01sw","dsm05-0100-0004-01sw"
"ibr04.by21","ibr04.cys04"
"ibr02.phx70","ibr02.sn6"
"icr03.ams30","ams30-0100-0002-01sw"
"by21-0100-0001-01sw","icr02.by21"
"lon22-0100-0002-01sw","par30-0100-0002-01sw"
"ier03.dal","icr01.sn1"
"ibr01.per30","ibr02.per30"
"ibr02.gvx11","rwa01.gvx11"
"ibr01.jga20","rwa02.jga20"
"cys04-0100-0002-01sw","mwh01-0100-0002-01sw"
"ibr01.cpt20","ibr01.jnb21"
"ch4-0100-0002-01sw","dsm05-0100-0004-01sw"
"sel20-96cbe-1b","icr02.sel21"
"cle30-0100-0002-01sw","ewr30-0100-0002-01sw"
"ibr01.gva20","ibr01.zrh21"
"ibr02.cph31","ibr02.ham30"
"ier01.svg20","icr01.svg20"
"ibr02.lax30","ibr02.phx10"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"ibr02.scl20","ibr02.scl21"
"fra21-0100-0001-01sw","fra21-0100-0002-01sw"
"ibr01.gvx11","rwa04.gvx11"
"hkg31-0100-0001-01sw","osa31-0100-0001-01sw"
"ier03.bl31","ter05.bl31"
"ier03.yto31","icr01.yto30"
"pus20-0100-0002-01sw","icr02.pus20"
"ibr01.sn1","ibr01.atl30"
"ibr04.bl7","ibr04.bn6"
"cys04-0100-0001-01sw","by4-0100-0001-01sw"
"was90-soc-l2-sw-1","was90-soc-l3-sw-2"
"ter07.gva30","gva20-0100-0002-01sw"
"ibr02.pnq20","rwa03.pnq20"
"dub08-0100-0001-01sw","dub08-0100-0002-01sw"
"ibr01.hel01","ibr02.hel01"
"icr02.lon22","lon22-0100-0001-01sw"
"pus20-0100-0002-01sw","icr01.pus20"
"atl30-0100-0001-01sw","bn6-0100-0001-01sw"
"ibr01.cpq02","ibr01.cpq20"
"ier01.tyo36","icr01.tyo30"
"cpq02-0100-0002-01sw","cpq20-0100-0002-01sw"
"atl30-0100-0002-01sw","sn1-0100-0004-01sw"
"ibr04.ams06","ibr02.ams30"
"cwl20-0100-0002-01sw","icr02.cwl20"
"atl31-0100-0002-01sw","sn6-0100-0002-01sw"
"lax31-0100-0001-01sw","phx70-0100-0001-01sw"
"atl30-0100-0001-01sw","sn1-0100-0003-01sw"
"lax30-0100-0001-01sw","phx10-0100-0001-01sw"
"bne01-96cbe-1b","icr02.syd23"
"icr04.bl20","ibr03.bl20"
"osa31-0100-0001-01sw","osa31-0100-0002-01sw"
"icr03.cys04","cys04-0100-0003-01sw"
"rwa04.vie","bud01-96cbe-1b"
"ter05.lon04","lon22-0100-0001-01sw"
"ier01.bl33","icr03.bl7"
"icr07.mwh01","ibr03.mwh01"
"ter02.doh30","rwa02.doh20"
"icr01.lon22","ier01.lon04"
"ibr02.par30","icr02.par30"
"ewr30-0100-0002-01sw","sxl71-0100-0002-01sw"
"icr06.bn6","bn6-0100-0002-01sw"
"bl7-0100-0200-01sw","ewr30-0100-0001-01sw"
"cle02-0100-0001-01sw","cle30-0100-0001-01sw"
"gvx01-0100-0001-02sw","sto31-0100-0002-01sw"
"ibr02.phx10","ibr02.sn1"
"ibr01.cpt20","ibr01.jnb21"
"ier02.tyo33","icr02.tyo31"
"ibr02.cbr22","ibr02.syd03"
"ibr01.gvx01","rwa02.gvx01"
"ibr02.mrs20","ibr02.par21"
"ibr01.sg2","ibr01.tyo79"
"pdx30-0100-0002-01sw","pdx31-0100-0002-01sw"
"ibr02.jnb20","icr01.jnb20"
"icr02.osa31","ier02.osa31"
"icr02.tyo30","tya-96cbe-1b"
"ier02.tpe32","rwa02.tpe20"
"ter01.mrs20","mrs20-0100-0001-01sw"
"lax31-0100-0001-01sw","phx10-0100-0001-01sw"
"ier02.waw30","rwa02.waw20"
"ibr01.fra21","ibr02.fra21"
"icr03.dub07","ibr02.dub07"
"ibr01.mwh01","ibr01.cys04"
"ibr01.mrs20","ibr01.mrs21"
"bru30-96cbe-1b","icr02.par21"
"ibr01.per30","ibr01.sin30"
"icr01.fra23","fra23-0100-0001-01sw"
"ier01.sin30","icr01.sg2"
"icr05.dsm05","dsm05-0100-0001-01sw"
"pdx30-0100-0002-01sw","by21-0100-0002-01sw"
"mrs20-0100-0002-01sw","zrh20-0100-0002-01sw"
"icr04.ams30","ibr01.ams30"
"atl30-0100-0002-01sw","ch2-0100-0002-01sw"
"ibr01.atl31","ibr03.bn6"
"by4-0100-0001-01sw","cys04-0100-0001-01sw"
"vie-0100-0001-01sw","vie-0100-0001-03sw"
"ibr02.cle02","ibr02.cle30"
"ibr04.by21","ibr02.pdx30"
"icr02.ams30","ams30-0100-0001-01sw"
"ibr01.gru30","ibr01.rio30"
"ibr01.atl31","ibr01.ch4"
"ch2-0100-0002-01sw","cle02-0100-0002-01sw"
"ibr01.mel20","ibr02.mel20"
"ams06-0100-0002-01sw","ams30-0100-0002-01sw"
"icr02.ber20","ber20-0100-0002-01sw"
"ibr02.sg3","icr01.sg3"
"icr01.hkg31","ier01.hkg30"
"ibr01.kul30","ibr02.kul30"
"ibr01.atl31","ibr01.sn6"
"ibr04.bl7","ibr02.cle30"
"ibr01.bod30","ibr01.tls30"
"icr01.jnb20","jnb02-96cbe-1a"
"icr03.ams21","ams21-0100-0002-01sw"
"ch2-0100-0002-01sw","cle02-0100-0002-01sw"
"ibr01.ch2","ibr01.ch4"
"icr01.par30","par30-0100-0002-01sw"
"ier02.auh20","icr01.auh20"
"ibr02.phx10","rwa02.phx10"
"ibr02.ams30","ibr02.lon22"
"ibr01.sg2","ibr01.tyo30"
"ibr02.dub08","ibr02.lon24"
"ibr02.ch4","ibr02.cle30"
"ymq01-96cbe-1a","ymq01-96cbe-1b"
"par21-0100-0001-01sw","vie-0100-0001-03sw"
"hkg31-0100-0002-01sw","osa31-0100-0002-01sw"
"dub07-0100-0001-01sw","lon22-0100-0001-01sw"
"icr01.par30","par30-0100-0002-01sw"
"ber20-0100-0002-01sw","fra23-0100-0002-01sw"
"ier04.tpe32","rwa04.tpe20"
"atl30-0100-0002-01sw","sn1-0100-0004-01sw"
"cys04-0100-0002-01sw","dsm05-0100-0002-01sw"
"ter02.bom02","ier04.bom02"
"ier02.bl31","icr02.bl7"
"atl31-0100-0001-01sw","bn6-0100-0003-01sw"
"cpq20-0100-0001-01sw","cpq20-0100-0002-01sw"
"ibr01.sel20","ibr01.tyo79"
"bio30-0100-0001-02sw","par30-0100-0002-01sw"
"ibr02.cph31","ibr02.ham30"
"icr03.dsm05","dsm05-0100-0004-01sw"
"ier02.tyo36","icr02.tyo31"
"cle30-0100-0001-01sw","ch4-0100-0001-01sw"
"ibr03.cys04","ibr03.mwh01"
"ibr03.by4","ibr01.lax30"
"hkg20-0100-0001-01sw","osa20-0100-0001-01sw"
"ibr04.bl20","ibr02.nyc30"
"ibr02.dub08","ibr02.lon24"
"ter05.syd","ter07.syd"
"per30-0100-0001-01sw","sin30-0100-0001-01sw"
"ibr02.phx10","rwa03.phx10"
"gvx01-0100-0001-02sw","sto31-0100-0002-01sw"
"ibr02.fra23","ibr02.par21"
"ibr03.bl20","ibr03.orf70"
"icr03.dub08","ibr02.dub08"
"ier03.maa02","icr01.maa01"
"ter03.pra","par30-0100-0001-01sw"
"pus04-0100-0001-01sw","sg3-0100-0001-01sw"
"ibr04.tlv20","rwa05.tlv20"
"ibr01.pnq21","ibr02.pnq21"
"ibr02.atl31","ibr02.ch4"
"ibr01.sn1","ibr01.sn6"
"ibr01.gva20","ibr01.zrh20"
"ibr02.phx70","ibr02.sn6"
"ier01.mil30","rwa01.mil01"
"icr02.bl7","ier02.ash"
"icr03.ams06","ams06-0100-0004-01sw"
"sn1-0100-0003-01sw","dsm05-0100-0003-01sw"
"ibr01.ber20","ibr01.fra21"
"ter06.fra31","ter07.fra31"
"ibr01.dub07","ibr01.lon22"
"ibr02.ham31","ibr02.ham30"
"phx70-0100-0001-01sw","rwa01.phx70"
"ch2-0100-0001-01sw","dsm05-0100-0001-01sw"
"ibr06.ams06","icr03.ams06"
"ibr02.cpq20","icr02.cpq20"
"icr02.sel21","sla-96cbe-1b"
"ibr04.bl20","ibr02.nyc30"
"dbb-0100-0001-01sw","dub07-0100-0002-01sw"
"ibr02.ams30","ibr02.lon22"
"bl7-0100-0200-02sw","cle30-0100-0002-01sw"
"ibr02.atl31","ibr04.bn6"
"ibr01.gvx11","ibr01.gvx01"
"ibr01.ams30","ibr01.fra21"
"icr05.dsm05","ibr02.dsm05"
"ier01.par31","icr03.par21"
"ibr02.mma01","ibr02.sto30"
"ibr02.pus04","icr01.pus04"
"icr01.hkg31","hkg31-0100-0001-01sw"
"syd-96cbe-1b","icr01.syd03"
"by21-0100-0002-01sw","lax31-0100-0002-01sw"
"atl30-0100-0001-01sw","atl30-0100-0002-01sw"
"phx10-0100-0001-01sw","sn1-0100-0003-01sw"
"ibr01.mel20","icr02.mel20"
"by4-0100-0002-01sw","hkg31-0100-0002-01sw"
"ter01.osl30","ter02.osl30"
"ter05.osa31","ter06.osa31"
"ibr02.syd03","ibr02.syd23"
"sg2-0100-0002-01sw","tyo79-0100-0002-01sw"
"gvx01-0100-0001-02sw","rwa03.gvx01"
"ter01.pra","par30-0100-0002-01sw"
"ibr01.hel01","ibr02.hel01"
"ter02.maa02","ter04.maa02"
"icr01.dub08","db5-96cbe-1a"
"ibr04.bl7","ibr04.bl20"
"ibr01.jga20","rwa03.jga20"
"ibr01.scl20","rwa04.scl20"
"ams21-0100-0001-01sw","lon24-0100-0001-01sw"
"ier04.lon04","icr04.lon24"
"ibr01.mwh01","icr02.mwh01"
"ams30-0100-0002-01sw","lon22-0100-0002-01sw"
"tya-96cbe-1a","tya-96cbe-1b"
"lon22-0100-0002-01sw","par30-0100-0002-01sw"
"ter04.yto01","yto20-0100-0002-01sw"
"ibr02.maa01","ibr02.sg2"
"dub07-0100-0002-01sw","ork30-0100-0001-02sw"
"ibr01.cpq02","ibr01.cpq20"
"icr04.mwh01","ier06.stb"
"ibr01.phx70","ibr01.sn6"
"ier03.phx32","rwa03.phx10"
"ier01.syd","icr01.syd03"
"syd03-0100-0001-01sw","syd23-0100-0001-01sw"
"cph31-0100-0001-01sw","ham30-0100-0001-01sw"
"ibr01.mwh01","icr01.mwh01"
"pdx30-0100-0002-01sw","mwh01-0100-0004-01sw"
"sn1-0100-0004-01sw","icr01.sn1"
"bod30-0100-0001-01sw","par21-0100-0001-01sw"
"dub08-0100-0002-01sw","lon24-0100-0002-01sw"
"ibr01.dub07","ibr02.dub07"
"ibr02.lon22","ibr02.par30"
"mel20-0100-0001-01sw","mel20-0100-0002-01sw"
"atl30-0100-0002-01sw","sn1-0100-0004-01sw"
"ibr02.yto20","icr02.yto20"
"ams30-0100-0001-01sw","par30-0100-0001-01sw"
"ibr03.by21","icr01.by21"
"sg2-0100-0001-01sw","sg3-0100-0001-01sw"
"ibr01.gvx01","ibr02.gvx01"
"ier02.dba","ter04.dba"
"pdx31-0100-0002-01sw","mwh01-0100-0002-01sw"
"ibr04.dsm05","ibr02.sn6"
"ibr01.pnq20","ibr02.pnq20"
"ter04.pnq30","rwa02.pnq21"
"ibr01.zqz20","ibr02.zqz20"
"ier01.auh20","icr02.auh20"
"icr01.mrs20","mrs20-0100-0002-01sw"
"ibr02.phx10","rwa03.phx10"
"dub08-0100-0002-01sw","lon24-0100-0002-01sw"
"ibr01.stg31","icr02.stg31"
"cys04-0100-0001-01sw","mwh01-0100-0001-01sw"
"ibr01.maa20","ibr01.maa02"
"ibr04.mwh01","icr04.mwh01"
"icr08.cys04","ibr03.cys04"
"zrh21-0100-0001-01sw","zrh21-0100-0001-02sw"
"icr03.by21","ibr03.by21"
"ibr01.ams21","ibr01.par21"
"ibr01.dsm05","icr02.dsm05"
"ewr30-0100-0002-01sw","nyc30-0100-0002-01sw"
"ier02.bl32","icr02.bl20"
"ams30-0100-0002-01sw","got30-0100-0002-01sw"
"cys04-0100-0003-01sw","lax31-0100-0001-01sw"
"yto20-0100-0002-01sw","yto30-0100-0002-01sw"
"ibr02.lon22","icr02.lon22"
"ibr01.vie20","ibr01.zrh21"
"icr03.sn6","ibr02.sn6"
"sn6-0100-0001-01sw","dsm05-0100-0003-01sw"
"mwh01-0100-0004-01sw","pdx30-0100-0002-01sw"
"ibr02.bjs20","ibr02.sha20"
"lax31-0100-0001-01sw","phx10-0100-0001-01sw"
"mrs20-0100-0002-01sw","par21-0100-0002-01sw"
"ibr02.osa31","ibr02.sg2"
"ibr02.hkg20","ibr02.tyo31"
"ibr02.sha","ibr02.ntg20"
"icr04.ams21","ams21-0100-0001-01sw"
"ter05.osl30","ter07.osl30"
"by21-0100-0002-01sw","cys04-0100-0004-01sw"
"ibr03.fra30","ibr01.fra21"
"ibr05.ams06","ibr01.ams21"
"ier03.ist30","rwa01.vie"
"bl7-0100-0200-01sw","bn6-0100-0003-01sw"
"icr02.sn1","sn1-96cb-1b"
"mel01-0100-0001-01sw","syd03-0100-0001-01sw"
"ibr01.cpq02","ibr01.sao30"
"ter05.syd","syd03-0100-0001-01sw"
"ter04.waw01","rwa04.waw02"
"ibr02.zqz20","ibr02.zqz22"
"icr07.ams06","ibr06.ams06"
"ibr03.ams06","icr01.ams06"
"ibr02.osa31","ibr02.osa20"
"ibr02.mel01","icr01.mel01"
"ier02.syd03","icr02.syd03"
"ibr02.dub08","icr02.dub08"
"ibr01.jga20","ibr02.jga20"
"icr01.ch2","ier03.chg"
"cle30-0100-0002-01sw","yto30-0100-0002-01sw"
"by21-0100-0001-01sw","lax31-0100-0001-01sw"
"ibr02.sao30","ibr01.sao30"
"ibr03.ams06","icr02.ams06"
"bn1-96c-gsgo-1b","bn1-96c-1b"
"ier01.lad30","icr01.lon22"
"icr04.dsm05","dsm05-0100-0003-01sw"
"ibr02.syd23","icr01.syd23"
"osa20-0100-0001-01sw","osa20-0100-0002-01sw"
"ibr01.phx70","ibr01.sn6"
"bl7-0100-0200-01sw","cle30-0100-0001-01sw"
"icr02.lon24","ier02.lon04"
"ter08.sg1","sg3-0100-0001-01sw"
"ber20-0100-0001-01sw","vie-0100-0001-03sw"
"ter01.jnb02","ier01.jnb02"
"ibr02.cwl20","ibr02.lon24"
"ibr02.hkg30","ibr02.sg2"
"ier01.mad30","rwa03.mad01"
"ams30-0100-0001-01sw","hel01-0100-0001-01sw"
"ams06-0100-0004-01sw","ams21-0100-0002-01sw"
"per01-0100-0001-01sw","sg3-0100-0001-01sw"
"ibr02.pdx30","ibr02.tyo79"
"phx70-0100-0002-01sw","sn6-0100-0002-01sw"
"ams06-0100-0003-01sw","ams21-0100-0001-01sw"
"ibr02.cpq20","icr01.cpq20"
"ams30-0100-0002-01sw","par30-0100-0002-01sw"
"ams21-0100-0001-01sw","lon24-0100-0001-01sw"
"cwl20-0100-0001-01sw","lon22-0100-0001-01sw"
"tyo30-0100-0001-01sw","tyo30-0100-0002-01sw"
"ibr01.hkg20","ibr01.hkg30"
"ibr02.hkg30","ibr02.hkg31"
"ibr01.dsm05","ibr01.cys04"
"ibr01.fra23","ibr01.par21"
"ier03.bl33","icr03.bl7"
"ams06-0100-0001-01sw","ams06-0100-0002-01sw"
"ibr02.pnq21","rwa01.pnq21"
"ier02.auh20","icr02.auh20"
"lax31-0100-0001-01sw","tyo31-0100-0001-01sw"
"icr01.sn6","sn3-96cbe-1a"
"ier04.sin30","icr02.sg3"
"icr07.dsm05","dsm05-0100-0003-01sw"
"ier04.phx32","rwa04.phx70"
"ter06.fra31","fra23-0100-0002-01sw"
"pus03-96cbe-1a","pus03-96cbe-1b"
"dub08-0100-0001-01sw","lon24-0100-0001-01sw"
"yqb20-0100-0001-02sw","yto30-0100-0002-01sw"
"ch2-0100-0002-01sw","icr01.ch2"
"ibr01.mrs20","ibr01.par21"
"ibr02.tyo30","ibr02.tyo79"
"ibr01.phx10","rwa04.phx10"
"dub07-0100-0001-01sw","dub07-0100-0002-01sw"
"by4-0100-0002-01sw","lax30-0100-0002-01sw"
"cph31-0100-0001-01sw","cph31-0100-0001-02sw"
"lon24-0100-0001-01sw","par21-0100-0001-01sw"
"ter02.stb","mwh01-0100-0004-01sw"
"icr01.dub07","ibr01.dub07"
"ibr04.by4","ibr04.by21"
"ibr01.jhb20","ibr01.sg2"
"ibr02.mrs20","ibr02.tls30"
"atl30-0100-0002-01sw","bn6-0100-0002-01sw"
"ier01.bom30","ier02.bom30"
"icr01.sel21","ier01.sel21"
"ch4-0100-0001-01sw","icr01.ch4"
"ber20-0100-0001-01sw","osl20-0100-0001-01sw"
"ibr03.cys04","icr04.cys04"
"ibr01.sn6","ibr03.dsm05"
"jnb20-0100-0001-01sw","jnb20-0100-0002-01sw"
"ier01.jkt30","ier02.jkt30"
"icr02.maa20","ier04.maa02"
"ibr03.by21","ibr01.lax31"
"gvx01-0100-0001-02sw","rwa01.gvx01"
"gvx11-0100-0001-02sw","gvx01-0100-0001-02sw"
"icr04.par21","ibr02.par21"
"sn1-0100-0003-01sw","dsm05-0100-0001-01sw"
"ibr04.mwh01","ibr02.pdx30"
"ter02.dal","ter04.dal"
"icr04.sn6","mex30-96cbe-1b"
"gva20-0100-0002-01sw","zrh20-0100-0002-01sw"
"ibr02.cle02","ibr02.cle30"
"dub07-0100-0002-01sw","dub08-0100-0002-01sw"
"icr02.osa31","osa02-96cbe-1b"
"cwl20-0100-0001-01sw","cwl20-0100-0002-01sw"
"icr03.sn1","ibr01.sn1"
"icr02.par30","pra-96cbe-1b"
"atl30-0100-0002-01sw","bn6-0100-0002-01sw"
"ibr02.hkg30","ibr02.tyo79"
"ter02.dxb20","icr02.dxb22"
"ibr01.cpq02","ibr01.sao30"
"icr05.cys04","ibr01.cys04"
"atl30-0100-0002-01sw","sn1-0100-0004-01sw"
"ibr01.ams21","ibr01.par21"
"ibr01.mma01","rwa03.mma01"
"ibr01.tyo31","icr02.tyo31"
"ibr01.sn1","ibr01.atl30"
"icr02.tyo31","tyo01-96cbe-1b"
"ibr01.ams30","ibr01.dub07"
"icr02.fra21","fra21-0100-0001-01sw"
"icr02.hkg31","ibr02.hkg31"
"sxl71-0100-0001-01sw","sxl71-0100-0002-01sw"
"ibr04.cys04","ibr04.mwh01"
"icr02.fra23","ibr02.fra23"
"ibr01.yto20","ibr02.yto20"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"ibr03.mwh01","icr04.mwh01"
"gvx11-0100-0001-02sw","osl20-0100-0002-01sw"
"pus04-0100-0002-01sw","pus20-0100-0002-01sw"
"ibr01.cpt20","ibr01.jnb20"
"ter05.lon04","lon22-0100-0002-01sw"
"icr03.by21","by21-0100-0001-01sw"
"ibr01.pdx30","ibr02.pdx30"
"ibr01.sto31","ibr02.sto31"
"ibr01.pnq21","ibr02.pnq21"
"ibr01.cwl20","ibr02.cwl20"
"osa20-0100-0001-01sw","pdx31-0100-0001-01sw"
"ibr05.ams06","ibr01.ham30"
"icr03.cys04","cys04-0100-0004-01sw"
"hkg31-0100-0002-01sw","pus20-0100-0002-01sw"
"vie-0100-0001-01sw","vie-0100-0001-02sw"
"icr01.sg3","ier03.sin31"
"ier02.scl30","rwa04.scl20"
"gru30-0100-0001-01sw","cpq20-0100-0001-01sw"
"ibr01.cpq02","ibr01.cpq20"
"pdx30-0100-0002-01sw","tyo79-0100-0002-01sw"
"ibr02.tyo30","ibr02.tyo31"
"sg3-0100-0002-01sw","sin30-0100-0002-01sw"
"ter05.ams31","ams21-0100-0001-01sw"
"was90-eg1-e-sw1-l3","was90-eg1-e-sw3-l2"
"ibr01.zqz20","ibr01.zqz22"
"mrs20-0100-0001-01sw","par21-0100-0001-01sw"
"ibr02.pnq01","ibr02.pnq21"
"ibr02.gru30","ibr02.rio30"
"ibr01.cle02","ibr01.cle30"
"ams06-0100-0003-01sw","ams21-0100-0001-01sw"
"sg3-0100-0001-01sw","sin30-0100-0001-01sw"
"ibr06.ams06","ibr02.ham30"
"ibr02.ams30","ibr02.fra21"
"pus20-0100-0001-01sw","tyo79-0100-0001-01sw"
"cle30-0100-0001-01sw","yto30-0100-0001-01sw"
"ibr02.lax30","ibr02.syd23"
"ier04.ash","icr02.bl20"
"ibr03.cys04","ibr01.lax31"
"per01-0100-0001-01sw","per30-0100-0001-01sw"
"ibr02.atl31","ibr02.sao30"
"icr02.lon22","lts-96cbe-1b"
"ibr04.bl20","ibr02.cle02"
"icr03.lon22","ibr01.lon22"
"yto20-0100-0001-01sw","yto20-0100-0002-01sw"
"ier01.dfw32","icr01.sn6"
"bl7-0100-0200-01sw","cle30-0100-0001-01sw"
"ibr02.sg2","ibr02.sin30"
"ibr01.gvx01","rwa04.gvx01"
"ibr01.gvx11","rwa01.gvx11"
"sn1-0100-0004-01sw","cys04-0100-0002-01sw"
"ter02.syd","syd23-0100-0001-01sw"
"icr01.bl7","blu-96c-1a"
"ibr01.gvx11","rwa02.gvx11"
"ibr01.tyo79","ibr01.tyo31"
"ier01.clt30","ier02.clt30"
"icr04.ch4","ibr02.ch4"
"ibr06.ams06","ibr02.ham30"
"ier01.par32","icr01.par21"
"sn1-0100-0003-01sw","sn6-0100-0001-01sw"
"ibr01.ch2","ibr01.dsm05"
"pnq20-0100-0001-01sw","rwa04.pnq20"
"lon22-0100-0002-01sw","ork30-0100-0001-02sw"
"ter02.stb","mwh01-0100-0003-01sw"
"icr03.par30","ibr02.par30"
"gvx11-0100-0001-01sw","gvx01-0100-0001-01sw"
"ier02.chi30","icr02.ch2"
"gvx01-0100-0001-01sw","sto31-0100-0001-01sw"
"ibr02.hkg30","ibr02.hkg31"
"lon22-0100-0001-01sw","ork30-0100-0001-01sw"
"cbe70-21222-01ola","cbe70-21222-01ola"
"zag30-96cbe-1a","icr02.zrh20"
"ibr02.cpq20","ibr02.sao30"
"ibr02.cph31","ibr02.got30"
"ibr02.ams30","ibr02.dub07"
"ter02.pnq30","ter03.pnq30"
"ibr01.mrs20","ibr01.par21"
"ter05.bl31","bl7-0100-0200-02sw"
"ibr01.ber20","ibr01.ham31"
"ibr01.sg2","ibr01.sg3"
"lon22-0100-0001-01sw","lon24-0100-0001-01sw"
"ibr01.pus04","ibr02.pus04"
"ch2-0100-0001-01sw","ch2-0100-0002-01sw"
"atl31-0100-0001-01sw","sn6-0100-0001-01sw"
"cys04-0100-0001-01sw","dsm05-0100-0001-01sw"
"ier01.cyn20","rwa01.cyn20"
"icr02.fra23","ibr02.fra23"
"by21-0100-0001-01sw","cys04-0100-0003-01sw"
"ams06-0100-0001-01sw","ams30-0100-0001-01sw"
"lon22-0100-0001-01sw","par30-0100-0001-01sw"
"cys04-0100-0002-01sw","icr01.cys04"
"ibr02.dub07","ibr02.lon22"
"ch4-0100-0001-01sw","icr01.ch4"
"ibr05.ams06","ibr01.ham30"
"kul01-96cbe-1b","icr02.kul01"
"pus20-0100-0001-01sw","icr02.pus20"
"cys04-0100-0002-01sw","by4-0100-0002-01sw"
"icr01.ams21","ams21-0100-0002-01sw"
"icr04.lon22","lon22-0100-0001-01sw"
"dsm05-0100-0001-01sw","sn1-0100-0003-01sw"
"icr02.tyo31","tya-96cbe-1b"
"ibr01.vie20","ibr03.vie"
"ibr02.ams30","ibr02.fra21"
"mrs20-0100-0002-01sw","zrh20-0100-0002-01sw"
"ibr02.cpq02","ibr02.gru30"
"dub08-0100-0001-01sw","sxl71-0100-0001-01sw"
"osa31-0100-0002-01sw","tyo30-0100-0002-01sw"
"ibr01.lon22","ibr01.ork30"
"ibr02.maa01","ibr02.maa30"
"ch2-0100-0001-01sw","icr02.ch2"
"icr04.mwh01","mwh01-0100-0003-01sw"
"mrs20-0100-0002-01sw","tls30-0100-0001-02sw"
"phx10-0100-0002-01sw","rwa02.phx10"
"ath01-96cbe-1a","ath01-96cbe-1b"
"ibr02.tlv20","rwa02.tlv20"
"by21-0100-0002-01sw","lax31-0100-0002-01sw"
"ibr01.got30","ibr01.osl22"
"ibr03.by21","ibr01.pdx30"
"ier02.dfw32","icr04.sn1"
"ch4-0100-0002-01sw","dsm05-0100-0004-01sw"
"ter08.bl31","icr04.bl7"
"ibr01.jga20","rwa04.jga20"
"lon24-0100-0001-01sw","par21-0100-0001-01sw"
"icr03.mwh01","mwh01-0100-0003-01sw"
"icr04.par21","ibr02.par21"
"ch4-0100-0002-01sw","dsm05-0100-0004-01sw"
"ibr02.phx10","rwa03.phx10"
"ier03.sjc33","icr03.by4"
"phx70-0100-0002-01sw","rwa02.phx70"
"ibr02.ber20","ibr04.vie"
"icr04.lon24","ibr02.lon24"
"ibr02.pus20","ibr02.tyo79"
"ams30-0100-0001-01sw","ams06-0100-0001-01sw"
"ibr01.cwl20","icr02.cwl20"
"by4-0100-0002-01sw","lax30-0100-0002-01sw"
"icr04.ch2","ch2-0100-0001-01sw"
"man30-96cbe-1a","icr01.lon22"
"icr01.ams21","ibr02.ams21"
"pus03-96cbe-1a","pus03-96cbe-1b"
"ibr02.lon24","icr01.lon24"
"pus04-0100-0001-01sw","pus20-0100-0001-01sw"
"ibr02.ams30","ibr02.fra21"
"ams06-0100-0001-01sw","ams06-0100-0002-01sw"
"mma01-0100-0001-02sw","sto31-0100-0002-01sw"
"ibr01.atl30","ibr01.atl31"
"icr01.zrh20","zrh20-0100-0001-01sw"
"cwl20-0100-0001-01sw","cwl20-0100-0002-01sw"
"ibr05.ams06","ibr06.ams06"
"ams21-0100-0002-01sw","dub08-0100-0002-01sw"
"ibr05.ams06","ibr01.ham30"
"ter02.scl30","ter03.scl30"
"sn1-0100-0003-01sw","icr01.sn1"
"icr04.dub07","ibr02.dub07"
"ibr02.pdx31","ibr02.mwh01"
"ibr01.yto30","ibr03.yqb20"
"icr03.lon24","ibr01.lon24"
"ibr02.sel21","ibr02.sg2"
"ibr01.mia","ibr01.scl21"
"sel20-0100-0001-01sw","tyo79-0100-0001-01sw"
"by4-0100-0002-01sw","pdx31-0100-0002-01sw"
"by21-0100-0002-01sw","sn6-0100-0002-01sw"
"icr05.bn6","ibr01.bn6"
"sao30-0100-0001-01sw","cpq02-0100-0001-01sw"
"ibr01.jnb21","ibr02.jnb21"
"icr03.sn6","sn6-0100-0001-01sw"
"ibr01.mma01","ibr01.sto31"
"hkg30-0100-0002-01sw","sg2-0100-0002-01sw"
"phx10-0100-0001-01sw","rwa01.phx10"
"ibr01.par21","ibr03.vie"
"ibr01.hkg20","ibr01.pus04"
"sao30-0100-0001-01sw","cpq02-0100-0001-01sw"
